entity_id,name,label,description,doc_id,chunk_id,all_labels,source
ENT_000199,输入接口,Component,系统的标准信号输入连接接口,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_5,,机舱微机监测报警系统说明书.md
ENT_000200,输出单元,Component,受控系统控制的输出功能单元,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_5,,机舱微机监测报警系统说明书.md
ENT_000201,输出接口,Component,系统的标准信号输出连接接口,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_5,,机舱微机监测报警系统说明书.md
ENT_000202,输出接线单元,Component,系统信号输出连接部件，涉及线路检修,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000203,过滤器,Component,气源装置和阀箱内用于过滤杂质和水份的部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000204,进口阀件,Component,系统气控部分的组成部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_0,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000205,连接杠杆,Component,连接膜片执行器与调速手柄的杠杆,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000206,连续纸,Component,微型打印机使用的消耗性打印纸张,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_9,,机舱微机监测报警系统说明书.md
ENT_000207,通船管件,Component,穿过甲板时使用的管件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000208,通讯灯,Component,指示采集单元和显示单元通讯状态的指示灯,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3,,机舱总线制监测报警使用说明书.md
ENT_000209,通讯线,Component,连接产品与控制箱的通信电缆,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_4,,柴油机智能延伸检测单元说明书.md
ENT_000210,遥控/机旁两位置转换气阀,Component,用于切换遥控与机旁控制模式的气阀,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000211,遥控、机旁开关,Component,用于切换遥控与机旁控制模式的开关；用于切换遥控和机旁控制模式的开关,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000212,遥控、机旁转换开关,Component,遥控与机旁控制模式转换开关,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000213,遥控台,Component,系统的人机交互操作终端；用于远程控制的操纵台部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_2;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_3,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000214,遥控器,Component,驾驶室用于操纵的遥控手柄或装置,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000215,遥控控制站,Component,设有特定控制按钮的遥控操作站点；辅车钟单元联系的控制部位之一,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_11;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000216,遥控操纵台,Component,用于遥控操纵的控制台,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000217,遥控操纵器（MH）,Component,遥控系统的操纵输入组件；船舶主机遥控系统的手柄式操作部件；驾驶室发出转速设定值的操作器；用于遥控操作的主手柄装置,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_10;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_9,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000218,遥控显示控制板（ICP）,Component,遥控系统的显示与控制面板；用于显示遥控系统操纵方式和主推进装置工作状态的 control board；驾驶室遥控控制面板，含气源正常指示灯,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_11;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_9,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000219,遥控灯,Component,遥控模式状态指示灯,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000220,遥控电源,Component,为遥控系统供电的电源装置,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000221,遥控系统指示灯,Component,显示机旁、集控、驾控、正车、空车、倒车等状态的指示器件；显示遥控系统状态的指示灯,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_5,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000222,遥控系统管路,Component,遥控系统的气动管路组件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000223,遥控调速机构,Component,用于遥控调节速度的机构,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_9,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000224,遥控面板,Component,用于显示遥控系统状态的面板,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000225,采集单元,Component,报警数据采集模块的子单元，负责信号采集,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3,,机舱总线制监测报警使用说明书.md
ENT_000226,采集模块,Component,负责采集信号并送入计算机系统的模块；工业控制计算机系统中负责采集模拟量和开关量信息的组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_5;机舱微机监测报警系统说明书::chunk_8,,机舱微机监测报警系统说明书.md
ENT_000227,错向指示灯,Component,指示错向故障状态的指示灯,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000228,阀件,Component,气源系统中的各个阀门部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000229,阀箱,Component,控制阀件的电气箱体；控制气路或油路的阀件箱体；气路控制阀箱；包含控制阀的气动或液压箱体；内部装有过滤器的阀件箱体,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_2;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_3,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000230,随机接插线,Component,用于连接工控机与显示器、打印机的标准接口线缆,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_9,,机舱微机监测报警系统说明书.md
ENT_000231,顺车灯,Component,指示主机顺车状态的指示灯,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000232,驾控台,Component,驾驶室用于控制船舶的控制台,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000233,驾驶室复位单元,Component,驾驶室报警复位操作部件，涉及功能测试,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3,,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000234,驾驶室的遥控操作器,Component,系统的人机交互操作部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_0,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000235,齿轮箱换向控制阀,Component,控制齿轮箱正倒车及停车的阀门,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000236,齿轮箱油压检测板,Component,选配组件，用于检测齿轮箱油压；遥控系统选配用于检测齿轮箱油压信号的电路板,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_17;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_9,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000237,1.25 倍额定气压试验,DiagnosticMethod,管路安装后的气密性试验方法,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000238,人为的将主电源切断,DiagnosticMethod,模拟失电故障的检测方法,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000239,地址从小到大设置,DiagnosticMethod,采集和显示单元的地址设置方法,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_5,,机舱总线制监测报警使用说明书.md
ENT_000240,失气报警试验,DiagnosticMethod,专门针对失气故障的报警测试,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000241,将气源降为 0.45 Mpa,DiagnosticMethod,模拟失气故障的检测方法,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000242,手动检查可动件,DiagnosticMethod,手动检查可动件动作灵活性,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000243,报警历史查询,DiagnosticMethod,通过查询历史记录诊断故障的方法,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_2,,机舱微机监测报警系统说明书.md
ENT_000244,报警试验,DiagnosticMethod,对系统报警功能的测试方法,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000245,按下试验按钮所有指示灯全亮同时蜂鸣器有声响输出,DiagnosticMethod,通过按下试验按钮观察指示灯和蜂鸣器反应来诊断工作状态,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_1,,机舱总线制监测报警使用说明书.md
ENT_000246,换向程序的调整,DiagnosticMethod,对系统换向逻辑和时间的调试方法,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000247,操作试验,DiagnosticMethod,备车前对应急车钟进行的功能测试方法；对设备进行功能测试的诊断方法,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_22;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000248,整定仪表器件动作值,DiagnosticMethod,按要求整定仪表和器件的动作值,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000249,机旁操纵,DiagnosticMethod,机旁位置的操作调试方法,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000250,检查控制面板指示灯及蜂鸣器的完好情况,DiagnosticMethod,通过试验按钮检查报警指示系统,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000251,检查每个阀件的动作是否灵活,DiagnosticMethod,每半年对阀件动作灵活性的检查,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000252,检查气源装置的控制空气压力,DiagnosticMethod,每月对气源装置进行的压力检查,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000253,检查管路接头及漏气,DiagnosticMethod,检查管路接头松动及漏气情况,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000254,检查遥控指示灯是否正常,DiagnosticMethod,检查指示灯状态以判断系统正常的诊断方法,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000255,检查遥控面板显示是否正常,DiagnosticMethod,每次开机时对遥控面板的检查,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000256,消音检查,DiagnosticMethod,按动消音按钮检查声响消除,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000257,统调,DiagnosticMethod,双机系统同步性的调试方法,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000258,设置地址码,DiagnosticMethod,采集单元需要进行的地址配置诊断或设置步骤；配置设备通讯地址的方法,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3;机舱总线制监测报警使用说明书::chunk_4,,机舱总线制监测报警使用说明书.md
ENT_000259,试灯,DiagnosticMethod,按动试灯按钮检查指示灯,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000260,调光检查,DiagnosticMethod,旋转旋钮检查指示灯亮度变化,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000261,调速机构的调整,DiagnosticMethod,对调速机构比例和压力的调试方法,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000262,辅车钟联络检查,DiagnosticMethod,操作转换开关检查辅车钟联络,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000263,遥控操纵,DiagnosticMethod,遥控系统的操作调试方法,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000264,遥控操纵检查,DiagnosticMethod,检查遥控模式转换及指示灯状态,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000265,GCWJ-01 报警装置,Equipment,与延伸报警灯板配套使用的报警设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_7,,机舱微机监测报警系统说明书.md
ENT_000266,PG（WOODWORD）型调速器,Equipment,特定型号的船用调速器,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000267,SCHPEIDER 系列,Equipment,数据采集、输出及通讯模块采用的设备系列品牌,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8,,机舱微机监测报警系统说明书.md
ENT_000268,UPS,Equipment,船舶不间断电源单元，用于主电源失电时提供备用电源,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_6,,机舱微机监测报警系统说明书.md
ENT_000269,VDR,Equipment,船载航行数据记录仪系统；航行数据记录仪，外部连接设备；船舶航行数据记录仪，维护诊断的核心设备对象；船载航行数据记录仪，与通讯模块连接,GC WAS-01 驾驶室船舶值班报警系统说明书;机舱微机监测报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_6;机舱微机监测报警系统说明书::chunk_2;机舱微机监测报警系统说明书::chunk_3;机舱微机监测报警系统说明书::chunk_8,Equipment;System,GC WAS-01 驾驶室船舶值班报警系统说明书.md
ENT_000270,VDR(航行数据记录仪),Equipment,接收报警数据采集模块标准数据信号的航行记录设备,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3,,机舱总线制监测报警使用说明书.md
ENT_000271,主推进装置,Equipment,ICP 显示实际工作状态的所属设备；辅车钟单元联系的主设备,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_11;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000272,主机,Equipment,系统控制的船舶主柴油机设备；船舶主推进柴油机设备；设备主处理单元，需监测功率消耗,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书;机舱微机监测报警系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_0;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_13;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_22;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_3;机舱微机监测报警系统说明书::chunk_3,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000273,主机机旁控制箱,Equipment,接收通讯信号的主机侧控制设备,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_4,,柴油机智能延伸检测单元说明书.md
ENT_000274,主机调速器,Equipment,膜片执行器控制的目标设备；自动调节主机转速的液压调速器,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000275,主机遥控装置,Equipment,膜片执行器所属的主机控制设备；控制主机转速和启停的遥控设备,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000276,主柴油机调速器,Equipment,船舶主柴油机的速度控制设备,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000277,产品系统,Equipment,待接线安装的船舶电气产品整体,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_4,,柴油机智能延伸检测单元说明书.md
ENT_000278,倒顺离合器齿轮箱,Equipment,系统控制的船舶推进设备；船舶主推进装置中的齿轮箱设备；主机配套的齿轮箱设备,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_0;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_17;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_19,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000279,工控机,Equipment,工业控制计算机硬件设备，用于连接显示器和打印机,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_9,,机舱微机监测报警系统说明书.md
ENT_000280,打印机,Equipment,外围记录设备，需监测功率消耗；系统打印输出设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_3;机舱微机监测报警系统说明书::chunk_9,,机舱微机监测报警系统说明书.md
ENT_000281,操作单元,Equipment,布置有轨迹球和键盘的人机交互设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_5,,机舱微机监测报警系统说明书.md
ENT_000282,新荣达系列微型打印机,Equipment,系统中选用的特定型号微型打印机,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_9,,机舱微机监测报警系统说明书.md
ENT_000283,研华 R-8000 系列,Equipment,数据采集、输出及通讯模块采用的设备系列型号,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8,,机舱微机监测报警系统说明书.md
ENT_000284,船舶电气设备,Equipment,符合海船入级规范及 SOLAS 公约的电气产品,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1,,柴油机智能延伸检测单元说明书.md
ENT_000285,遥控装置,Equipment,主机遥控系统核心控制设备；实现主机遥控功能的整套设备,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000286,齿轮箱,Equipment,连接主机与螺旋桨的传动设备；主机与螺旋桨之间的传动齿轮箱,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_22;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000287,主机转速高于超速设定值,FaultCause,导致超速停车报警的原因；导致超速故障的直接原因,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20;CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000288,外界谐波,FaultCause,可能干扰设备正常运行的外部电磁干扰源,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_2,,机舱微机监测报警系统说明书.md
ENT_000289,操纵器命令和齿轮箱转向不一致,FaultCause,导致错向故障的直接原因,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000290,操纵手柄指令与换向执行机构的动作不一致,FaultCause,导致错向故障的原因,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
ENT_000291,放完电,FaultCause,UPS 电池电量耗尽导致设备损坏的原因,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_6,,机舱微机监测报警系统说明书.md
ENT_000292,气源中断,FaultCause,遥控系统气源供应中断的故障原因,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18,,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书.md
